"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1962520300937171005","Mon Sep 01 14:17:56 +0000 2025","3","kata gw pemerintah kerjain 17+8 tuntutan rakyat dari yg dl nya terdekat biar warga bisa sedikit tenang PLS selamatkan perekonomian anak rantau ini https://t.co/41MMDFSDHf","1962520300937171005","https://pbs.twimg.com/media/GzxFzu0aYAA5RMp.jpg","","in","","0","0","0","https://x.com/undefined/status/1962520300937171005","1672206752908201985",
"1962518769018008049","Mon Sep 01 14:11:51 +0000 2025","27","Rumuskan 17+8 Tuntutan Rakyat 7 Tokoh Publik Ini Banjir Pujian dari Netizen https://t.co/s0YKWV9cK3","1962518769018008049","","","in","","0","1","22","https://x.com/undefined/status/1962518769018008049","887743587579944960",
"1962518382508670980","Mon Sep 01 14:10:18 +0000 2025","636","Sejumlah influencer kompak posting unggahan bertajuk 17+8 Tuntutan Rakyat Transparansi. Reformasi. Empati di akun media sosial. Salah satu influencer yang merumuskan tuntutan itu Andovi da Lopez membawanya ke Gedung DPR RI Jakarta Senin (1/9/2025). #demo #demoDPR #liputan https://t.co/aWyMGeEcb2","1962518382508670980","https://pbs.twimg.com/amplify_video_thumb/1962517931356790784/img/0wgNJU9cXGVm4_pG.jpg","","in","","17","21","196","https://x.com/undefined/status/1962518382508670980","23343960",
"1962517899396149393","Mon Sep 01 14:08:23 +0000 2025","3838","Influencer Andovi da Lopez bicara tentang salah satu dari 17+8 Tuntutan Rakyat yang dibawakannya yakni pemecatan kader partai yang picu kemarahan publik. Seperti diketahui saat ini sejumlah partai hanya menonaktifkan kadernya yang dianggap membuat publik marah karena statemen https://t.co/ll9szgrAuO","1962517899396149393","https://pbs.twimg.com/amplify_video_thumb/1962517750435422210/img/-WbncQyKUyqGcBd0.jpg","","in","","8","6","1010","https://x.com/undefined/status/1962517899396149393","23343960",
"1962515363494756498","Mon Sep 01 14:04:31 +0000 2025","0","Jadi kalau digabung: 17 tuntutan rakyat = fokus di kebutuhan sehari-hari &amp; keadilan ekonomi 8 butir mahasiswa = fokus di struktur kekuasaan &amp; demokrasi","1962516924673519768","","jejaksibayu","in","","0","2","0","https://x.com/undefined/status/1962516924673519768","1870245627000762368",
"1962515363494756498","Mon Sep 01 13:58:57 +0000 2025","1","Lagi rame demo rakyat + mahasiswa yang bawa 17 tuntutan + 8 butir konsolidasi. Banyak yang tanya sebenernya isinya apa aja &amp; implikasinya ke kita? Gue coba rangkum dengan bahasa santai biar gampang paham","1962515523893350710","","jejaksibayu","in","","0","1","0","https://x.com/undefined/status/1962515523893350710","1870245627000762368",
"1962515363494756498","Mon Sep 01 13:58:19 +0000 2025","3","THREAD: 17 Tuntutan Rakyat &amp; 8 Butir Konsolidasi Mahasiswa. Apa Maksud &amp; Implikasinya? *Opini Pribadi https://t.co/L2grP7bmpS","1962515363494756498","https://pbs.twimg.com/media/GzxBEAjbwAAEQQj.jpg","","in","","0","1","0","https://x.com/undefined/status/1962515363494756498","1870245627000762368",
"1962515237820846270","Mon Sep 01 13:57:49 +0000 2025","9","Gimana cara ngasih tau ke orang-orang bahwa 17+8 tuntutan rakyat itu bukan hasil diskusi Jerome dkk doang? Itu hasil dari tuntutan rakyat pas demo dan Jerome dkk cuma merangkum doang supaya kedepannya jelas gitu apa goals dari demo kita","1962515237820846270","","","in","","0","0","0","https://x.com/undefined/status/1962515237820846270","1692955905992912896",
"1962511314594791832","Mon Sep 01 13:47:34 +0000 2025","0","tuntutan 17+8 pak yang diminta rakyat bahkan dikasih deadline sampe tgl 5!!!! bukan hal ini yang rakyat mau kocak","1962512658290389181","","tehyupi","in","","0","0","0","https://x.com/undefined/status/1962512658290389181","1483787146649817094",
"1962512168328593741","Mon Sep 01 13:45:37 +0000 2025","0","Tuntutan Rakyat 17+8 Menggema di Dunia Maya Apa Saja Isinya? https://t.co/uURMrkSBye lewat @nawacit4","1962512168328593741","","","in","","0","0","0","https://x.com/undefined/status/1962512168328593741","1667231432",
"1962512123755708676","Mon Sep 01 13:45:26 +0000 2025","0","Tuntutan Rakyat 17+8 Menggema di Dunia Maya Apa Saja Isinya? https://t.co/FNel2D1Kin lewat @nawacit4","1962512123755708676","","","in","","0","0","0","https://x.com/undefined/status/1962512123755708676","3158354773",
"1962510307731112187","Mon Sep 01 13:38:13 +0000 2025","0","YouTuber Andovi-Jovial Demo di DPR Sampaikan 17+8 Tuntutan Rakyat Apa Saja? #newsupdate #update #news #text https://t.co/XbxLhSWv2r","1962510307731112187","","","in","","0","0","0","https://x.com/undefined/status/1962510307731112187","1323800017530875904",
"1962508887980143090","Mon Sep 01 13:32:35 +0000 2025","0","Ini adalah tuntutan dari kami semua rakyat Indonesia. Sudah di rangkum dan didetailkan 17 tuntutan jangka pendek dan 8 tuntutan jangka panjang lengkap dengan deadline. Kami menunggu buktikan suara rakyat di dengar. @barengwarga @humaniesproject @IndoPopBase https://t.co/t7byMTOV1X","1962508887980143090","https://pbs.twimg.com/media/Gzw7biGbgAA4TM7.jpg","","in","","0","1","0","https://x.com/undefined/status/1962508887980143090","1763998472460742657",
"1962504622180057357","Mon Sep 01 13:15:38 +0000 2025","0","17+8 Tuntutan Rakyat dalam seminggu dan setahun (dengan deadline). #ResetIndonesia https://t.co/tYHWZhiKai","1962504622180057357","https://pbs.twimg.com/media/Gzw3inoaQAAcE_i.jpg","","in","","0","1","0","https://x.com/undefined/status/1962504622180057357","1311475310928359425",
"1962503269349265839","Mon Sep 01 13:10:15 +0000 2025","0","rakyat yg mana cuy. btw tuntutan masyarakat didengerin pak udah viral itu yg 17+8. ayolah katanya mendengarkan rakyat.-.","1962503269349265839","","","in","","0","0","0","https://x.com/undefined/status/1962503269349265839","1111147944881733632",
"1962501327805984944","Mon Sep 01 13:02:32 +0000 2025","0","karepe rakyat: 17+8 tuntutan karepe dewe:","1962501327805984944","","","in","","0","0","0","https://x.com/undefined/status/1962501327805984944","1302879723387674625",
"1962501305752330733","Mon Sep 01 13:02:28 +0000 2025","102","17+8 tuntutan rakyat bisa dilihat di postingan @bijakmemantau atau disinii #RESETINDONESIA","1962501310688923909","","Dwynna_Win","in","","0","0","22","https://x.com/undefined/status/1962501310688923909","614218980",
"1962500079459389626","Mon Sep 01 12:57:35 +0000 2025","0","17+8 Tuntutan Rakyat #ResetIndonesia https://t.co/VrQo8m0I4g","1962500079459389626","https://pbs.twimg.com/media/GzwzatubEAEp94j.jpg","","in","","0","1","1","https://x.com/undefined/status/1962500079459389626","973130165105475584",
"1962500043065442502","Mon Sep 01 12:57:26 +0000 2025","0","17+8 TUNTUTAN RAKYAT https://t.co/QfS77nKIhP","1962500043065442502","https://pbs.twimg.com/media/GzwzYs5aMAAAKVq.jpg","","in","","0","0","0","https://x.com/undefined/status/1962500043065442502","1367650130912890883",
